대중교통,역(정류장),호선명,노선(수),x_좌표,y_좌표,지하철_여부,버스_여부,따릉이_여부,동_이름,GID,NODE_ID,주소,도로명,버스정류장ARS번호,총승차인원,총하차인원
버스,청년회의소.서울새활용플라자,,8,127.060482,37.562035,N,Y,N,용답동,11200122,103000002,서울 성동구 용답동 224-2,,4002,42823,54732
버스,충북상회,,1,127.0310094,37.5527923,N,Y,N,응봉동,11200108,103900061,서울 성동구 응봉동 265-50,,4702,2333,634
버스,코스모타워,,1,127.033286,37.562788,N,Y,N,하왕십리동,11200102,103900113,서울 성동구 하왕십리동 960-3,,4593,2261,3476
버스,코스모타워.서울신용보증재단성동지점,,9,127.0329029,37.56298226,N,Y,N,하왕십리동,11200102,103000012,서울 성동구 하왕십리동 960-3,,4110,26917,36036
버스,텐즈힐아파트101동.115동,,2,127.029276,37.56698,N,Y,N,하왕십리동,11200102,103900197,서울 성동구 하왕십리동 205-6,,4830,256,889
버스,텐즈힐아파트107동앞,,2,127.0285145,37.56956858,N,Y,N,하왕십리동,11200102,103900210,서울 성동구 하왕십리동 1066-2,,4844,733,873
버스,텐즈힐아파트120동.213동앞,,2,127.026001,37.569125,N,Y,N,하왕십리동,11200102,103900200,서울 성동구 하왕십리동 1066-3,,4833,2588,2631
버스,풍림아이원아파트후문,,1,127.02685,37.56019425,N,Y,N,하왕십리동,11200102,103900271,서울 성동구 하왕십리동 1062,,4886,52,931
버스,풍림아파트,,3,127.023905,37.559145,N,Y,N,하왕십리동,11200102,103000173,서울 성동구 하왕십리동 1063,,4276,11190,10611
버스,한남하이츠아파트,,1,127.0115923,37.54005431,N,Y,N,옥수동,11200113,103900069,서울 성동구 옥수동 220-4,,4527,913,377
버스,한라시그마밸리,,1,127.0551786,37.53990607,N,Y,N,성수동2가,11200115,103900235,서울 성동구 성수동2가 325-2,,4864,840,1342
버스,한라시그마밸리앞,,1,127.05532,37.539647,N,Y,N,성수동2가,11200115,103900256,서울 성동구 성수동2가 331-14,,4857,661,1429
버스,한신아파트,,1,127.0192957,37.55075381,N,Y,N,금호동3가,11200111,103900043,서울 성동구 금호동3가 1191-1,,4557,2693,1960
버스,한신아파트,,1,127.0194078,37.5507583,N,Y,N,금호동3가,11200111,103900054,서울 성동구 금호동3가 1250-1,,4648,2722,6353
버스,한신아파트정문,,1,127.0353825,37.55483475,N,Y,N,행당동,11200107,103900173,서울 성동구 행당동 359,,4823,469,174
버스,한신아파트후문,,1,127.037073,37.5537403,N,Y,N,행당동,11200107,103900174,서울 성동구 행당동 359,,4822,2734,546
버스,한양대동문앞,,1,127.049676,37.55564329,N,Y,N,사근동,11200106,103000297,서울 성동구 사근동 102-17,,4303,678,2810
버스,한양대병원후문,,1,127.041957,37.560011,N,Y,N,행당동,11200107,103900305,주소 없음,,4576,697,1747
버스,한양대부속고등학교,,2,127.041413,37.560925,N,Y,N,행당동,11200107,103000026,서울 성동구 행당동 10,,4125,24309,4016
버스,한양대부속고등학교,,2,127.0411546,37.56038812,N,Y,N,행당동,11200107,103000027,서울 성동구 행당동 3-25,,4126,8417,12757
버스,한양대앞,,2,127.040647,37.558525,N,Y,N,행당동,11200107,103000029,서울 성동구 행당동 19-72,,4128,5568,5964
버스,한양대앞.한양시장,,3,127.0409668,37.5585824,N,Y,N,행당동,11200107,103000028,서울 성동구 행당동 22-7,,4127,10881,8329
버스,한양대정문,,9,127.0431286,37.55638837,N,Y,N,행당동,11200107,103000030,서울 성동구 행당동 33-8,,4129,42564,23343
버스,한양대정문앞,,9,127.043138,37.556996,N,Y,N,행당동,11200107,103000031,서울 성동구 행당동 33,,4130,31535,46241
버스,한양대학교경영대학,,1,127.04853,37.557084,N,Y,N,사근동,11200106,103900304,서울 성동구 사근동 110,,4568,3219,30
버스,한양대학교류마티스병원동관,,1,127.044651,37.559973,N,Y,N,사근동,11200106,103900290,서울 성동구 사근동 110,,4907,3128,87
버스,한양대학교백남학술정보관,,1,127.045845,37.55773422,N,Y,N,사근동,11200106,103900287,서울 성동구 사근동 110,,4908,208,4300
버스,한양대학교병원본관1층,,1,127.0438016,37.55945987,N,Y,N,사근동,11200106,103900285,서울 성동구 사근동 110,,4904,113,3059
버스,한양대학교병원본관1층,,1,127.0435712,37.55945161,N,Y,N,사근동,11200106,103900291,서울 성동구 사근동 110,,4905,722,251
버스,한양대학교병원응급실,,1,127.0446,37.559812,N,Y,N,사근동,11200106,103900286,서울 성동구 사근동 110,,4906,297,5194
버스,한양대학교생활과학대학,,1,127.0465029,37.55680349,N,Y,N,사근동,11200106,103900288,서울 성동구 사근동 110,,4910,171,2368
버스,한양대학교정문,,1,127.0421228,37.55777611,N,Y,N,행당동,11200107,103900283,주소 없음,,4914,2749,354
버스,한양대학교제2의학관,,1,127.042132,37.559328,N,Y,N,행당동,11200107,103900284,서울 성동구 사근동 110,,4912,1764,697
버스,한양여대앞,,1,127.0503,37.55951,N,Y,N,사근동,11200106,103000145,서울 성동구 사근동 120-22,,4247,627,4557
버스,한양여대앞,,1,127.050625,37.559227,N,Y,N,사근동,11200106,103000296,서울 성동구 사근동 120-22,,4305,6766,167
버스,한양종합기술연구원.생활과학대학,,1,127.0460706,37.5576911,N,Y,N,사근동,11200106,103900289,서울 성동구 사근동 110,,4909,2622,101
버스,한양지구대,,1,127.042025,37.560218,N,Y,N,행당동,11200107,103000131,서울 성동구 행당동 10,,4232,5741,2998
버스,한양지구대,,1,127.0419242,37.56024458,N,Y,N,행당동,11200107,103000132,서울 성동구 행당동 10,,4233,2073,3848
버스,한전입구,,2,127.0351185,37.5662652,N,Y,N,마장동,11200105,103900089,서울 성동구 마장동 474-28,,4585,1119,2698
버스,한진아파트후문,,3,127.0269971,37.5560183,N,Y,N,행당동,11200107,103900032,서울 성동구 행당동 346,,4530,1363,2127
버스,행당1동주민센터.성동소방서,,9,127.038407,37.558268,N,Y,N,행당동,11200107,103000037,서울 성동구 행당동 130-129,,4136,14824,10086
버스,행당2동주민센터,,3,127.0306538,37.5577376,N,Y,N,행당동,11200107,103900038,서울 성동구 행당동 322-410,,4544,1719,3736
버스,행당2동주민센터,,3,127.0304206,37.55782957,N,Y,N,행당동,11200107,103900105,서울 성동구 행당동 317-5,,4685,1565,3913
버스,행당동서울숲더샵,,1,127.039717,37.557808,N,Y,N,행당동,11200107,103900282,서울 성동구 행당동 157-4,,4898,546,750
버스,행당동서울숲더샵,,1,127.039904,37.558001,N,Y,N,행당동,11200107,103900294,서울 성동구 행당동 157-4,,4899,634,1206
버스,행당서울숲푸르지오109동앞,,1,127.0318012,37.55438612,N,Y,N,행당동,11200107,103900014,서울 성동구 행당동 344,,4743,489,293
버스,행당서울숲푸르지오109동앞,,1,127.031711,37.554456,N,Y,N,행당동,11200107,103900034,서울 성동구 행당동 344-1,,4538,460,2330
버스,행당서울숲푸르지오상가앞,,1,127.033891,37.555614,N,Y,N,행당동,11200107,103900117,서울 성동구 행당동 376-4,,4524,2933,1220
버스,행당서울숲푸르지오상가앞,,1,127.0340187,37.55557299,N,Y,N,행당동,11200107,103900119,서울 성동구 행당동 344,,4748,470,1836
버스,행당신동아.행당푸르지오아파트,,6,127.0340193,37.55614084,N,Y,N,행당동,11200107,103000170,서울 성동구 행당동 322-100,,4272,21238,12081
버스,행당역,,4,127.0290983,37.5570009,N,Y,N,행당동,11200107,103000176,서울 성동구 행당동 346-14,,4279,19162,12968
버스,행당역,,1,127.0287644,37.55707937,N,Y,N,행당동,11200107,103000177,서울 성동구 행당동 347-10,,4280,12794,9553
버스,행당역.대림아파트정문,,4,127.0286716,37.55704966,N,Y,N,행당동,11200107,103900123,서울 성동구 행당동 347-10,,4589,21920,10962
버스,행당중학교,,1,127.044352,37.553821,N,Y,N,행당동,11200107,103000505,서울 성동구 행당동 67-1,,4306,575,1287
버스,행당푸르지오아파트,,1,127.0340035,37.55623906,N,Y,N,행당동,11200107,103900162,서울 성동구 행당동 322-175,,4780,1023,3393
버스,현대공업사앞,,1,127.032439,37.550105,N,Y,N,응봉동,11200108,103900013,서울 성동구 응봉동 100,,4744,1016,1155
버스,현대공업사앞,,1,127.0325678,37.54995073,N,Y,N,응봉동,11200108,103900074,서울 성동구 응봉동 201-10,,4549,1313,1191
버스,현대그린아파트,,1,127.049622,37.540523,N,Y,N,성수동1가,11200114,103900261,서울 성동구 성수동1가 33-3,,4861,355,104
버스,화단삼거리,,3,127.0198767,37.54841742,N,Y,N,금호동4가,11200112,103900028,서울 성동구 금호동3가 895,,4521,2001,4929
버스,화단삼거리,,2,127.0196278,37.54821898,N,Y,N,금호동3가,11200111,103900141,서울 성동구 금호동4가 1192,,4766,3292,1028
버스,화단앞,,1,127.019654,37.54862447,N,Y,N,금호동3가,11200111,103900091,서울 성동구 금호동3가 902,,4594,14791,3665
버스,화양사거리,,5,127.0666629,37.54727767,N,Y,N,성수동2가,11200115,103000108,서울 성동구 성수동2가 281-24,,4207,34051,23927
버스,황학교.텐즈힐몰,,1,127.0236037,37.57005175,N,Y,N,상왕십리동,11200101,103000191,서울 성동구 상왕십리동 811,,4295,7751,9508
버스,힐스테이트서울숲리버,,1,127.0253856,37.54674459,N,Y,N,금호동4가,11200112,103900145,서울 성동구 금호동4가 1553-6,,4517,2499,4359
버스,힐스테이트서울숲리버아파트,,5,127.0270576,37.54788771,N,Y,N,금호동4가,11200112,103000060,서울 성동구 금호동4가 96,,4159,19114,13512
